1065000 ,37.787175,-122.449908
880000 ,37.7823282,-122.4513256
665000 ,37.7774314,-122.3937066
450000 ,37.779781,-122.439062
290000 ,37.7093338,-122.4255863
16600000 ,37.7829832,-122.4078825
725000 ,37.775459,-122.402387
1525501 ,37.7857859,-122.3921118
1835000 ,37.7905055,-122.3962516
480000 ,37.73598,-122.39557
1335000 ,37.7927686,-122.4312581
547112 ,37.7380491,-122.4117148
969000 ,37.7932119,-122.423746
1025000 ,37.792757,-122.416471
1100000 ,37.7875352,-122.4011493
685000 ,37.7887169,-122.418436
660000 ,37.77393,-122.396241
879000 ,37.771588,-122.388536
760000 ,37.77393,-122.396241
725000 ,37.761238,-122.468591
285500 ,37.7252773,-122.395194
655000 ,37.782245,-122.457454
2070000 ,37.7905055,-122.3962516
1120000 ,37.7857859,-122.3921118
660000 ,37.7638567,-122.4032332
1530000 ,37.758103,-122.431874
760000 ,37.7782409,-122.3932237
1002670 ,37.7905055,-122.3962516
395000 ,37.712045,-122.458263
290000 ,37.7098446,-122.4678576
650000 ,37.735635,-122.414426
780000 ,37.7831837,-122.4076941
2200000 ,37.777822,-122.468677
575000 ,37.754807,-122.485858
1500000 ,37.7905055,-122.3962516
1112500 ,37.7928988,-122.3913067
734500 ,37.7811736,-122.4209028
790000 ,37.77393,-122.396241
330000 ,37.7103597,-122.4685611
999000 ,37.7948453,-122.4218213
261000 ,37.7102501,-122.4674941
720000 ,37.7905055,-122.3962516
926000 ,37.7711438,-122.389123
825000 ,37.779478,-122.454419
3000000 ,37.7952374,-122.4032456
1475000 ,37.782646,-122.390388
450000 ,37.726678,-122.403469
803000 ,37.778033,-122.442156
542000 ,37.783404,-122.445419
995000 ,37.7905055,-122.3962516
705000 ,37.7774314,-122.3937066
380000 ,37.7839787,-122.4227088
780000 ,37.7857937,-122.4246689
1190000 ,37.8015258,-122.4278475
2735000 ,37.786212,-122.404303
1575000 ,37.746872,-122.423344
275000 ,37.7104999,-122.4677749
908000 ,37.754226,-122.429592
1570000 ,37.7642402,-122.4467816
460000 ,37.7141203,-122.3984968
231255 ,37.7272102,-122.3956769
640000 ,37.7914007,-122.4168123
860000 ,37.7603054,-122.3914085
1380000 ,37.7712178,-122.3879252
1575000 ,37.7907302,-122.4029934
708500 ,37.773487,-122.448186
940000 ,37.77194,-122.43583
435000 ,37.74544,-122.441466
859000 ,37.7682935,-122.4218756
849000 ,37.7452991,-122.4270777
2700000 ,37.7905055,-122.3962516
899000 ,37.7603054,-122.3914085
770000 ,37.7441229,-122.4309578
1010000 ,37.803905,-122.443333
280000 ,37.7098446,-122.4678576
1030000 ,37.7959467,-122.4135505
916000 ,37.7712178,-122.3879252
440000 ,37.7849709,-122.4242992
540000 ,37.781691,-122.465735
1200000 ,37.778621,-122.3918058
1245000 ,37.7986359,-122.4132054
860000 ,37.753011,-122.419338
625000 ,37.7638567,-122.4032332
92500 ,37.7825849,-122.3904028
935000 ,37.7711438,-122.389123
1050000 ,37.740836,-122.4195241
850000 ,37.7449875,-122.416491
635000 ,37.7735294,-122.4388653
620000 ,37.7774314,-122.3937066
860000 ,37.7365969,-122.4289013
650000 ,37.744796,-122.413641
1369000 ,37.7922575,-122.4159649
867000 ,37.7711438,-122.389123
1575000 ,37.802366,-122.420561
730000 ,37.7601821,-122.3909801
975000 ,37.7948453,-122.4218213
16600000 ,37.7829832,-122.4078825
842900 ,37.7711438,-122.389123
231255 ,37.7272102,-122.3956769
861000 ,37.7948453,-122.4218213
741750 ,37.7603054,-122.3914085
802500 ,37.7859296,-122.474587
744405 ,37.7601821,-122.3909801
910000 ,37.7741832,-122.3947556
811000 ,37.7782409,-122.3932237
1128000 ,37.7712178,-122.3879252
1148000 ,37.7716277,-122.3874442
16600000 ,37.7829832,-122.4078825
878000 ,37.7712178,-122.3879252
905000 ,37.7711438,-122.389123
590000 ,37.7736704,-122.466428
820000 ,37.7614,-122.436492
850000 ,37.753378,-122.442187
1530000 ,37.758926,-122.432265
1590000 ,37.797266,-122.430172
425500 ,37.7640027,-122.4179591
939000 ,37.7905055,-122.3962516
650000 ,37.751404,-122.409445
679000 ,37.763907,-122.420719
310000 ,37.7358417,-122.3983415
615000 ,37.77393,-122.396241
630000 ,37.7782409,-122.3932237
754000 ,37.7509464,-122.4208473
740000 ,37.7640148,-122.4639927
345000 ,37.717343,-122.39733
849000 ,37.7712178,-122.3879252
610000 ,37.77394,-122.4482501
735000 ,37.776381,-122.44569
208000 ,37.7749295,-122.4194155
950000 ,37.7599728,-122.3904261
910000 ,37.803306,-122.4077621
720000 ,37.7735294,-122.4388653
370000 ,37.717532,-122.450003
1300000 ,37.777822,-122.468677
916000 ,37.7711438,-122.389123
959330 ,37.7712178,-122.3879252
844000 ,37.763098,-122.4282424
955000 ,37.791373,-122.445322
1900000 ,37.7857859,-122.3921118
810000 ,37.7635244,-122.4630347
450000 ,37.783536,-122.4213926
1267000 ,37.7711438,-122.389123
450000 ,37.7753949,-122.4273886
945000 ,37.7939575,-122.4210895
459000 ,37.729316,-122.450562
1122100 ,37.7932119,-122.423746
1189000 ,37.7857859,-122.3921118
710000 ,37.7788114,-122.3913711
550000 ,37.7774314,-122.3937066
1488000 ,37.791223,-122.435135
645000 ,37.746074,-122.405524
712000 ,37.7421548,-122.4145712
570000 ,37.7438251,-122.422272
980000 ,37.7948453,-122.4218213
825000 ,37.7874212,-122.3890034
4750000 ,37.786212,-122.404303
1055000 ,37.744017,-122.424846
715000 ,37.7814666,-122.4015577
1880000 ,37.7905055,-122.3962516
960000 ,37.737565,-122.4731946
1150000 ,37.805426,-122.424814
231481 ,37.7272102,-122.3956769
680000 ,37.783203,-122.4205684
660000 ,37.734058,-122.440357
1250000 ,37.7905055,-122.3962516
970000 ,37.7675562,-122.4279795
800000 ,37.784058,-122.459872
799000 ,37.7834748,-122.3988968
482000 ,37.753738,-122.3930308
5100000 ,37.7860859,-122.4043063
725000 ,37.7859942,-122.48533
449000 ,37.7464497,-122.4404387
119000 ,37.8015,-122.427674
525000 ,37.7371591,-122.4117921
845000 ,37.794491,-122.427977
945000 ,37.744017,-122.424846
930000 ,37.7748669,-122.3941757
1050000 ,37.767842,-122.422709
275000 ,37.7352165,-122.4226823
445000 ,37.7779458,-122.4054199
850000 ,37.7794539,-122.3966763
855000 ,37.7948453,-122.4218213
1275000 ,37.7857859,-122.3921118
927000 ,37.800064,-122.42468
554100 ,37.7749295,-122.4194155
605000 ,37.7640027,-122.4179591
188000 ,37.710971,-122.404376
935000 ,37.781016,-122.39507
825000 ,37.7862361,-122.3890738
735000 ,37.7711438,-122.389123
926000 ,37.7712178,-122.3879252
1595000 ,37.7905055,-122.3962516
1400000 ,37.7783219,-122.3961115
1230000 ,37.797573,-122.3982752
1450000 ,37.7881762,-122.3925217
1025000 ,37.7862361,-122.3890738
850000 ,37.776538,-122.43883
1010000 ,37.7905055,-122.3962516
1052000 ,37.7712178,-122.3879252
555000 ,37.7632577,-122.4943203
1195000 ,37.797573,-122.3982752
665000 ,37.7782409,-122.3932237
936000 ,37.7711438,-122.389123
708000 ,37.7774314,-122.3937066
1850000 ,37.7905055,-122.3962516
1725000 ,37.8030606,-122.421044
980000 ,37.7905055,-122.3962516
780000 ,37.7603054,-122.3914085
938000 ,37.771588,-122.388536
815000 ,37.743392,-122.423962
775000 ,37.774733,-122.401501
936000 ,37.7712178,-122.3879252
625000 ,37.7734904,-122.439182
790000 ,37.773487,-122.448186
659000 ,37.7711438,-122.389123
1430000 ,37.761537,-122.437592
1030000 ,37.776395,-122.455627
820000 ,37.7788114,-122.3913711
616400 ,37.7794539,-122.3966763
375000 ,37.7947159,-122.4078309
900000 ,37.788038,-122.430024
1450000 ,37.7890238,-122.4429955
1630000 ,37.7905055,-122.3962516
1800000 ,37.7928411,-122.4121995
208000 ,37.7749295,-122.4194155
985000 ,37.8033528,-122.4178386
1500000 ,37.7933887,-122.4153967
641000 ,37.7652621,-122.424716
790000 ,37.7732418,-122.4462393
1047600 ,37.7711438,-122.389123
903000 ,37.795282,-122.410501
775000 ,37.799393,-122.4200624
540000 ,37.779449,-122.486511
780000 ,37.7664684,-122.4328995
380000 ,37.7722206,-122.5101541
1680000 ,37.8027664,-122.4072554
720000 ,37.778489,-122.504714
730000 ,37.756637,-122.402102
645000 ,37.7812639,-122.423206
715000 ,37.7507474,-122.4019778
700000 ,37.783619,-122.458204
710000 ,37.791415,-122.441437
818000 ,37.7871139,-122.4241404
1339000 ,37.7905055,-122.3962516
979000 ,37.7905055,-122.3962516
605000 ,37.7119292,-122.3934965
965000 ,37.7932119,-122.423746
800000 ,37.805426,-122.424814
1535525 ,37.749212,-122.437881
760000 ,37.7933873,-122.4258046
1065000 ,37.791415,-122.441437
935000 ,37.7990478,-122.4406495
1600000 ,37.7939042,-122.4317493
865000 ,37.7994931,-122.4148841
1324000 ,37.7712178,-122.3879252
495500 ,37.7722206,-122.5101541
1120000 ,37.782646,-122.390388
1800000 ,37.7905055,-122.3962516
1225000 ,37.793228,-122.40891
1000000 ,37.780064,-122.393173
838000 ,37.725433,-122.457892
275000 ,37.7464497,-122.4404387
1339000 ,37.798253,-122.399172
970000 ,37.7990478,-122.4406495
1487000 ,37.7922575,-122.4159649
715000 ,37.7403209,-122.4172526
208000 ,37.7749295,-122.4194155
690000 ,37.743076,-122.489336
755000 ,37.7603054,-122.3914085
208000 ,37.7749295,-122.4194155
833500 ,37.7712178,-122.3879252
764000 ,37.7682935,-122.4218756
605000 ,37.783203,-122.4205684
208000 ,37.7749295,-122.4194155
916000 ,37.7711438,-122.389123
2450000 ,37.7905055,-122.3962516
489000 ,37.7800531,-122.4234533
520000 ,37.783536,-122.4213926
1277000 ,37.7711438,-122.389123
862400 ,37.779068,-122.454867
260000 ,37.731248,-122.373905
745000 ,37.7857937,-122.4246689
1465000 ,37.7965494,-122.4355805
420000 ,37.7358417,-122.3983415
915000 ,37.7806904,-122.3892201
965000 ,37.7537568,-122.4249354
938000 ,37.803804,-122.409505
625000 ,37.7638567,-122.4032332
789000 ,37.759478,-122.470619
715000 ,37.801787,-122.408327
1025000 ,37.733822,-122.454103
818000 ,37.7339807,-122.4334369
6000000 ,37.7986359,-122.4132054
350000 ,37.7093587,-122.4684829
735000 ,37.730025,-122.436388
526000 ,37.7121047,-122.4406885
1017500 ,37.7352154,-122.4297999
1775000 ,37.786792,-122.438734
950000 ,37.791077,-122.414339
340000 ,37.7312749,-122.390701
550000 ,37.7794539,-122.3966763
1018500 ,37.7711438,-122.389123
4230000 ,37.7905055,-122.3962516
685000 ,37.7874421,-122.4435234
1365000 ,37.7875299,-122.454018
1100000 ,37.805426,-122.424814
2300000 ,37.7857859,-122.3921118
1222000 ,37.7711438,-122.389123
1500000 ,37.7905055,-122.3962516
1185000 ,37.7857859,-122.3921118
461000 ,37.763971,-122.504653
1010000 ,37.745218,-122.431862
850000 ,37.798379,-122.434929
1014000 ,37.743584,-122.43262
675000 ,37.7787021,-122.4332411
505000 ,37.708971,-122.444789
350000 ,37.7811736,-122.4209028
1250000 ,37.782646,-122.390388
1100000 ,37.7897457,-122.3908558
904500 ,37.7835714,-122.3907007
1145000 ,37.7944148,-122.4137046
1405000 ,37.7782409,-122.3932237
585000 ,37.782096,-122.438111
852630 ,37.7712178,-122.3879252
873000 ,37.79002,-122.44177
658000 ,37.7711438,-122.389123
815000 ,37.7558448,-122.4367502
885000 ,37.787031,-122.393642
850000 ,37.782245,-122.457454
2004000 ,37.7905055,-122.3962516
263620 ,37.7272102,-122.3956769
512000 ,37.789945,-122.412727
2515000 ,37.7905055,-122.3962516
828888 ,37.728251,-122.45622
254000 ,37.7102501,-122.4674941
864000 ,37.7711438,-122.389123
790000 ,37.7901413,-122.4306658
1800000 ,37.7905055,-122.3962516
890010 ,37.7711438,-122.389123
1600001 ,37.745787,-122.4166078
960000 ,37.7875352,-122.4011493
1149000 ,37.7515416,-122.4410416
600199 ,37.755248,-122.466027
342000 ,37.71023,-122.426265
249000 ,37.7098446,-122.4678576
1650000 ,37.7952374,-122.4032456
1085000 ,37.7712178,-122.3879252
877000 ,37.7603054,-122.3914085
1810000 ,37.7905055,-122.3962516
885000 ,37.7894281,-122.3906187
849000 ,37.7936915,-122.4234902
820000 ,37.731708,-122.488605
515000 ,37.7518552,-122.3999592
660000 ,37.790214,-122.4213623
295000 ,37.728905,-122.4047
779000 ,37.735258,-122.419717
748000 ,37.7593341,-122.4098151
911000 ,37.7711438,-122.389123
902400 ,37.7858202,-122.3975
877850 ,37.7712178,-122.3879252
476000 ,37.7124597,-122.3943722
510000 ,37.7775178,-122.4050445
1050000 ,37.7526139,-122.5081918
850000 ,37.74145,-122.420914
921000 ,37.7711438,-122.389123
810000 ,37.800961,-122.422447
820000 ,37.7859942,-122.48533
680000 ,37.7290359,-122.4351657
865000 ,37.7469637,-122.4062606
320000 ,37.7638567,-122.4032332
208000 ,37.7749295,-122.4194155
925000 ,37.7711438,-122.389123
949050 ,37.7932119,-122.423746
775000 ,37.745017,-122.438172
1183000 ,37.7857859,-122.3921118
580000 ,37.751036,-122.490964
520000 ,37.789945,-122.412727
2750000 ,37.7905055,-122.3962516
792000 ,37.7853915,-122.4635088
1350000 ,37.7451087,-122.4079594
850000 ,37.7857937,-122.4246689
762000 ,37.783865,-122.460933
1725000 ,37.7905055,-122.3962516
600000 ,37.797693,-122.435908
1245000 ,37.782069,-122.3927441
510000 ,37.754097,-122.417783
694000 ,37.7712178,-122.3879252
470000 ,37.7448754,-122.4201133
1078000 ,37.7632377,-122.4353931
699000 ,37.745178,-122.415507
1340000 ,37.7882516,-122.4030794
1250000 ,37.7453816,-122.4177022
1550000 ,37.7857859,-122.3921118
900000 ,37.798379,-122.434929
1670000 ,37.7905055,-122.3962516
1225000 ,37.756243,-122.436136
1250000 ,37.7857859,-122.3921118
350000 ,37.7257127,-122.4628985
2300000 ,37.78629,-122.401375
470000 ,37.7589803,-122.416711
903500 ,37.7711438,-122.389123
3090000 ,37.75745,-122.429421
775000 ,37.8012822,-122.4192097
3585000 ,37.7905055,-122.3962516
688000 ,37.7779458,-122.4054199
840000 ,37.766507,-122.431899
1161500 ,37.8005687,-122.440204
899000 ,37.7741832,-122.3947556
980000 ,37.782711,-122.460433
1402000 ,37.8021844,-122.4414601
354000 ,37.7811736,-122.4209028
985000 ,37.7719258,-122.439558
1600000 ,37.7905055,-122.3962516
729000 ,37.803055,-122.423908
287000 ,37.7331285,-122.41458
880000 ,37.7971729,-122.4300417
1000000 ,37.7353891,-122.430286
915000 ,37.775805,-122.471095
810000 ,37.7603054,-122.3914085
825000 ,37.7861602,-122.4342124
1140000 ,37.789525,-122.3911753
770000 ,37.7620099,-122.4462143
710000 ,37.776381,-122.44569
912000 ,37.7712178,-122.3879252
860000 ,37.7774314,-122.3937066
710000 ,37.7568384,-122.4445989
667128 ,37.780195,-122.439277
654800 ,37.774805,-122.4120578
245000 ,37.7352165,-122.4226823
1028000 ,37.7905055,-122.3962516
16600000 ,37.7829832,-122.4078825
330000 ,37.7349079,-122.4168221
724000 ,37.7794539,-122.3966763
1015000 ,37.782646,-122.390388
627000 ,37.756345,-122.508281
760000 ,37.77475,-122.506174
719000 ,37.781694,-122.481297
585000 ,37.7682935,-122.4218756
571000 ,37.744463,-122.501914
715000 ,37.752378,-122.402041
1750000 ,37.78629,-122.401375
775000 ,37.801325,-122.442011
1488000 ,37.7865983,-122.438286
775000 ,37.7682935,-122.4218756
700000 ,37.78639,-122.460041
265000 ,37.7097571,-122.4683035
790000 ,37.7857937,-122.4246689
880000 ,37.789525,-122.3911753
1357000 ,37.79431,-122.42961
1325000 ,37.7907302,-122.4029934
698000 ,37.781836,-122.438494
750000 ,37.754053,-122.496555
870000 ,37.76062,-122.424363
800000 ,37.7834748,-122.3988968
700000 ,37.737136,-122.42687
660000 ,37.7606204,-122.4748046
1260000 ,37.7457071,-122.4369329
700000 ,37.77393,-122.396241
3350000 ,37.7905055,-122.3962516
1700000 ,37.7905055,-122.3962516
995000 ,37.723888,-122.466115
857000 ,37.7870673,-122.3911276
550000 ,37.7341119,-122.4171465
781000 ,37.735772,-122.425172
223000 ,37.7331285,-122.41458
649000 ,37.7682935,-122.4218756
920000 ,37.786963,-122.432281
900000 ,37.6753914,-122.4868541
699000 ,37.7712178,-122.3879252
600000 ,37.786716,-122.424203
640000 ,37.732848,-122.488351
650000 ,37.7579374,-122.3931282
515000 ,37.770968,-122.4407319
870000 ,37.76534,-122.473681
1200000 ,37.74535,-122.4277666
795000 ,37.793685,-122.420946
2400000 ,37.7905055,-122.3962516
741000 ,37.7711438,-122.389123
530000 ,37.7824829,-122.4205412
1090000 ,37.8030606,-122.421044
980000 ,37.7599994,-122.3907744
879000 ,37.7794539,-122.3966763
1925000 ,37.7905055,-122.3962516
1780000 ,37.8030606,-122.421044
16600000 ,37.7829832,-122.4078825
820000 ,37.783203,-122.4205684
1650000 ,37.7905055,-122.3962516
1185000 ,37.7907302,-122.4029934
850000 ,37.7933591,-122.4128596
1030000 ,37.769369,-122.445536
835706 ,37.7741832,-122.3947556
900000 ,37.748735,-122.432452
722650 ,37.7712178,-122.3879252
890000 ,37.7339807,-122.4334369
470000 ,37.7824829,-122.4205412
600000 ,37.775706,-122.44409
1053500 ,37.7932119,-122.423746
1400000 ,37.7719285,-122.4395365
415000 ,37.714779,-122.436111
499000 ,37.7410676,-122.506604
809900 ,37.7615871,-122.4436909
975000 ,37.759837,-122.4357
629000 ,37.756588,-122.476261
950000 ,37.7712178,-122.3879252
1295000 ,37.7597423,-122.423916
515000 ,37.7781434,-122.4100535
905000 ,37.7626262,-122.448417
1275000 ,37.7905055,-122.3962516
3800000 ,37.7947391,-122.4264973
1550000 ,37.7881762,-122.3925217
799000 ,37.7712178,-122.3879252
756000 ,37.7638567,-122.4032332
778000 ,37.748436,-122.432181
625650 ,37.7711438,-122.389123
1460000 ,37.7996129,-122.4206667
1950000 ,37.7905055,-122.3962516
955000 ,37.770734,-122.437296
864000 ,37.783516,-122.452793
939000 ,37.7350536,-122.4233673
895000 ,37.7882277,-122.4406831
712950 ,37.7712178,-122.3879252
810000 ,37.780002,-122.442881
1650000 ,37.786212,-122.404303
700000 ,37.752488,-122.403646
865000 ,37.7948453,-122.4218213
780000 ,37.761862,-122.488082
273000 ,37.7097571,-122.4683035
205720 ,37.7835714,-122.3907007
2625000 ,37.763279,-122.453836
557000 ,37.7545689,-122.505924
830000 ,37.7591339,-122.4423965
595000 ,37.753738,-122.3930308
535000 ,37.778621,-122.485342
1275000 ,37.7907302,-122.4029934
1025000 ,37.7905055,-122.3962516
525000 ,37.7859942,-122.48533
488000 ,37.7252773,-122.395194
1275000 ,37.8040178,-122.4398143
512000 ,37.783536,-122.4213926
1600000 ,37.802318,-122.428476
761000 ,37.7716277,-122.3874442
860000 ,37.755239,-122.4544
775000 ,37.7603054,-122.3914085
714000 ,37.7712178,-122.3879252
732500 ,37.7794539,-122.3966763
640000 ,37.7800531,-122.4234533
525000 ,37.789945,-122.412727
370000 ,37.7109141,-122.4118388
3500000 ,37.7905055,-122.3962516
2200000 ,37.7905055,-122.3962516
1071850 ,37.7712178,-122.3879252
250000 ,37.7331285,-122.41458
744000 ,37.764728,-122.474315
1300000 ,37.7835714,-122.3907007
818680 ,37.7712178,-122.3879252
1350000 ,37.7686926,-122.4457438
828000 ,37.7871139,-122.4241404
285000 ,37.7103597,-122.4685611
888000 ,37.7858202,-122.3975
765000 ,37.7763302,-122.4476002
950000 ,37.7905055,-122.3962516
1750000 ,37.78629,-122.401375
965000 ,37.7932119,-122.423746
315000 ,37.717655,-122.456332
500000 ,37.781168,-122.492685
600000 ,37.764366,-122.440356
422000 ,37.7494864,-122.4133426
550000 ,37.782379,-122.420163
1070000 ,37.755273,-122.425908
850000 ,37.7850997,-122.4205869
759000 ,37.7509464,-122.4208473
777600 ,37.7603054,-122.3914085
1605000 ,37.752958,-122.427194
568000 ,37.752633,-122.444084
865000 ,37.787031,-122.393642
625000 ,37.7748669,-122.3941757
869000 ,37.7712178,-122.3879252
729000 ,37.7601299,-122.475023
850000 ,37.7794539,-122.3966763
550000 ,37.72282,-122.440555
1300000 ,37.7825849,-122.3904028
